Genus,Epithet,Status,threat_category,species
Aquilegia,vulgaris vulgaris,LC,not_threatened,Aquilegia vulgaris vulgaris
Arabidopsis,thaliana,LC,not_threatened,Arabidopsis thaliana
Arabis,alpina,LC,not_threatened,Arabis alpina
Arabis,auriculata,LC,not_threatened,Arabis auriculata
Arabis,ciliata,LC,not_threatened,Arabis ciliata
Arabis,collina,LC,not_threatened,Arabis collina
Arabis,glabra,LC,not_threatened,Arabis glabra
Arabis,hirsuta,LC,not_threatened,Arabis hirsuta
Arabis,juressi,VU,threatened,Arabis juressi
Arabis,margaritae,CR,threatened,Arabis margaritae
Arabis,nova iberica,LC,not_threatened,Arabis nova iberica
Arabis,nova nova,LC,not_threatened,Arabis nova nova
Arabis,parvula,LC,not_threatened,Arabis parvula
Arabis,pauciflora,LC,not_threatened,Arabis pauciflora
Arabis,planisiliqua,LC,not_threatened,Arabis planisiliqua
Arabis,scabra,LC,not_threatened,Arabis scabra
Arabis,serpillifolia,LC,not_threatened,Arabis serpillifolia
Arabis,soyeri soyeri,VU,threatened,Arabis soyeri soyeri
Arabis,stenocarpa,LC,not_threatened,Arabis stenocarpa
Arabis,turrita,LC,not_threatened,Arabis turrita
Arabis,verna,LC,not_threatened,Arabis verna
Arbutus,unedo,LC,not_threatened,Arbutus unedo
Arceuthobium,oxycedri,LC,not_threatened,Arceuthobium oxycedri
Arctium,lappa,LC,not_threatened,Arctium lappa
Arctium,minus,LC,not_threatened,Arctium minus
Arctium,nemorosum,LC,not_threatened,Arctium nemorosum
Arctium,tomentosum,NT,not_threatened,Arctium tomentosum
Arctostaphylos,alpinus,VU,threatened,Arctostaphylos alpinus
Arctostaphylos,uva-ursi,LC,not_threatened,Arctostaphylos uva-ursi
Arenaria,aggregata aggregata,LC,not_threatened,Arenaria aggregata aggregata
Arenaria,aggregata pseudoarmeriastrum,DD,not_threatened,Arenaria aggregata pseudoarmeriastrum
Arenaria,alfacarensis,NT,not_threatened,Arenaria alfacarensis
Arenaria,algarbiensis,LC,not_threatened,Arenaria algarbiensis
Arenaria,arcuatociliata,VU,threatened,Arenaria arcuatociliata
Arenaria,armerina armerina,LC,not_threatened,Arenaria armerina armerina
Arenaria,armerina caesia,LC,not_threatened,Arenaria armerina caesia
Arenaria,arundana,LC,not_threatened,Arenaria arundana
Arenaria,biflora,NT,not_threatened,Arenaria biflora
Arenaria,capillipes,NT,not_threatened,Arenaria capillipes
Arenaria,cavanillesiana,LC,not_threatened,Arenaria cavanillesiana
Arenaria,conimbricensis conimbricensis,LC,not_threatened,Arenaria conimbricensis conimbricensis
Arenaria,conimbricensis viridis,NT,not_threatened,Arenaria conimbricensis viridis
Arenaria,delaguardiae,VU,threatened,Arenaria delaguardiae
Arenaria,emarginata emarginata,LC,not_threatened,Arenaria emarginata emarginata
Arenaria,erinacea,LC,not_threatened,Arenaria erinacea
Arenaria,favargeri,VU,threatened,Arenaria favargeri
Arenaria,fontqueri fontqueri,LC,not_threatened,Arenaria fontqueri fontqueri
Arenaria,fontqueri hispanica,LC,not_threatened,Arenaria fontqueri hispanica
Arenaria,grandiflora glabrescens,LC,not_threatened,Arenaria grandiflora glabrescens
Arenaria,grandiflora grandiflora,LC,not_threatened,Arenaria grandiflora grandiflora
Arenaria,grandiflora incrassata,LC,not_threatened,Arenaria grandiflora incrassata
Arenaria,hispanica,LC,not_threatened,Arenaria hispanica
Arenaria,leptoclados,LC,not_threatened,Arenaria leptoclados
Arenaria,ligericina,LC,not_threatened,Arenaria ligericina
Arenaria,marschlinsii,VU,threatened,Arenaria marschlinsii
Arenaria,modesta modesta,LC,not_threatened,Arenaria modesta modesta
Arenaria,modesta tenuis,LC,not_threatened,Arenaria modesta tenuis
Arenaria,moehringioides,LC,not_threatened,Arenaria moehringioides
Arenaria,montana intricata,LC,not_threatened,Arenaria montana intricata
Arenaria,montana montana,LC,not_threatened,Arenaria montana montana
Arenaria,nevadensis,CR,threatened,Arenaria nevadensis
Arenaria,obtusiflora ciliaris,LC,not_threatened,Arenaria obtusiflora ciliaris
Arenaria,obtusiflora obtusiflora,EN,threatened,Arenaria obtusiflora obtusiflora
Arenaria,oscensis,LC,not_threatened,Arenaria oscensis
Arenaria,pomelii,VU,threatened,Arenaria pomelii
Arenaria,pungens pungens,LC,not_threatened,Arenaria pungens pungens
Arenaria,purpurascens,LC,not_threatened,Arenaria purpurascens
Arenaria,querioides,LC,not_threatened,Arenaria querioides
Arenaria,racemosa,VU,threatened,Arenaria racemosa
Arenaria,retusa,LC,not_threatened,Arenaria retusa
Arenaria,serpyllifolia,LC,not_threatened,Arenaria serpyllifolia
Arenaria,tetraquetra amabilis,LC,not_threatened,Arenaria tetraquetra amabilis
Arenaria,tetraquetra murcica,LC,not_threatened,Arenaria tetraquetra murcica
Arenaria,tetraquetra tetraquetra,VU,threatened,Arenaria tetraquetra tetraquetra
Arenaria,tomentosa,VU,threatened,Arenaria tomentosa
Arenaria,valentina,LC,not_threatened,Arenaria valentina
Arenaria,vitoriana,NT,not_threatened,Arenaria vitoriana
Argantoniella,salzmannii,VU,threatened,Argantoniella salzmannii
Argyrolobium,armindae,EN,threatened,Argyrolobium armindae
Argyrolobium,uniflorum,EN,threatened,Argyrolobium uniflorum
Argyrolobium,zanonii zanonii,LC,not_threatened,Argyrolobium zanonii zanonii
Arisarum,proboscideum,VU,threatened,Arisarum proboscideum
Arisarum,simorrhinum,LC,not_threatened,Arisarum simorrhinum
Arisarum,vulgare,LC,not_threatened,Arisarum vulgare
Aristida,adscensionis adscensionis,LC,not_threatened,Aristida adscensionis adscensionis
Aristida,adscensionis coerulescens,LC,not_threatened,Aristida adscensionis coerulescens
Aristolochia,baetica,LC,not_threatened,Aristolochia baetica
Aristolochia,castellana,NT,not_threatened,Aristolochia castellana
Aristolochia,clematitis,NT,not_threatened,Aristolochia clematitis
Aristolochia,paucinervis,LC,not_threatened,Aristolochia paucinervis
Aristolochia,pistolochia,LC,not_threatened,Aristolochia pistolochia
Aristolochia,rotunda,NT,not_threatened,Aristolochia rotunda
Armeria,alboi,LC,not_threatened,Armeria alboi
Armeria,alliacea alliacea,NT,not_threatened,Armeria alliacea alliacea
Armeria,alliacea matritensis,LC,not_threatened,Armeria alliacea matritensis
Armeria,alpina,NT,not_threatened,Armeria alpina
Armeria,arenaria arenaria,LC,not_threatened,Armeria arenaria arenaria
Armeria,arenaria bilbilitana,NT,not_threatened,Armeria arenaria bilbilitana
Armeria,arenaria burgalensis,NE,not_threatened,Armeria arenaria burgalensis
Armeria,arenaria confusa,LC,not_threatened,Armeria arenaria confusa
Armeria,arenaria segoviensis,LC,not_threatened,Armeria arenaria segoviensis
Armeria,arenaria vestita,DD,not_threatened,Armeria arenaria vestita
Armeria,beirana,LC,not_threatened,Armeria beirana
Armeria,bigerrensis bigerrensis,NT,not_threatened,Armeria bigerrensis bigerrensis
Armeria,bigerrensis legionensis,NT,not_threatened,Armeria bigerrensis legionensis
Armeria,bigerrensis losae,VU,threatened,Armeria bigerrensis losae
Armeria,bigerrensis microcephala,VU,threatened,Armeria bigerrensis microcephala
Armeria,bourgaei bourgaei,DD,not_threatened,Armeria bourgaei bourgaei
Armeria,bourgaei lanceobracteata,DD,not_threatened,Armeria bourgaei lanceobracteata
Armeria,bourgaei willkommiana,NT,not_threatened,Armeria bourgaei willkommiana
Armeria,bubanii,NT,not_threatened,Armeria bubanii
Armeria,caballeroi,VU,threatened,Armeria caballeroi
Armeria,caespitosa,LC,not_threatened,Armeria caespitosa
Armeria,cantabrica,LC,not_threatened,Armeria cantabrica
Armeria,capitella,VU,threatened,Armeria capitella
Armeria,castellana,LC,not_threatened,Armeria castellana
Armeria,castroviejoi,LC,not_threatened,Armeria castroviejoi
Armeria,ciliata,NT,not_threatened,Armeria ciliata
Armeria,colorata,EN,threatened,Armeria colorata
Armeria,duriaei,LC,not_threatened,Armeria duriaei
Armeria,euscadiensis,NT,not_threatened,Armeria euscadiensis
Armeria,filicaulis alfacarensis,VU,threatened,Armeria filicaulis alfacarensis
Armeria,filicaulis filicaulis,NE,not_threatened,Armeria filicaulis filicaulis
Armeria,filicaulis nevadensis,VU,threatened,Armeria filicaulis nevadensis
Armeria,filicaulis trevenqueana,EN,threatened,Armeria filicaulis trevenqueana
Armeria,fontqueri,VU,threatened,Armeria fontqueri
Armeria,gaditana,VU,threatened,Armeria gaditana
Armeria,genesiana belmonteae,VU,threatened,Armeria genesiana belmonteae
Armeria,genesiana genesiana,VU,threatened,Armeria genesiana genesiana
Armeria,godayana,NT,not_threatened,Armeria godayana
Armeria,hirta,EN,threatened,Armeria hirta
Armeria,hispalensis,VU,threatened,Armeria hispalensis
Armeria,humilis humilis,EN,threatened,Armeria humilis humilis
Armeria,humilis odorata,EN,threatened,Armeria humilis odorata
Armeria,langei daveaui,DD,not_threatened,Armeria langei daveaui
Armeria,langei langei,LC,not_threatened,Armeria langei langei
Armeria,linkiana,VU,threatened,Armeria linkiana
Armeria,macrophylla,VU,threatened,Armeria macrophylla
Armeria,malacitana,VU,threatened,Armeria malacitana
Armeria,maritima,LC,not_threatened,Armeria maritima
Armeria,merinoi,CR,threatened,Armeria merinoi
Armeria,muelleri,LC,not_threatened,Armeria muelleri
Armeria,pauana,DD,not_threatened,Armeria pauana
Armeria,pubigera,NT,not_threatened,Armeria pubigera
Armeria,pubinervis,NT,not_threatened,Armeria pubinervis
Armeria,pungens,VU,threatened,Armeria pungens
Armeria,quichiotis,VU,threatened,Armeria quichiotis
Armeria,rivasmartinezii,NT,not_threatened,Armeria rivasmartinezii
Armeria,rothmaleri,VU,threatened,Armeria rothmaleri
Armeria,ruscinonensis littorifuga,NT,not_threatened,Armeria ruscinonensis littorifuga
Armeria,ruscinonensis ruscinonensis,LC,not_threatened,Armeria ruscinonensis ruscinonensis
Armeria,salmantica,LC,not_threatened,Armeria salmantica
Armeria,splendens,VU,threatened,Armeria splendens
Armeria,trachyphylla,EN,threatened,Armeria trachyphylla
Armeria,transmontana,NT,not_threatened,Armeria transmontana
Armeria,trianoi,LC,not_threatened,Armeria trianoi
Armeria,velutina,LC,not_threatened,Armeria velutina
Armeria,villosa alcaracensis,VU,threatened,Armeria villosa alcaracensis
Armeria,villosa bernisii,LC,not_threatened,Armeria villosa bernisii
Armeria,villosa carratracensis,VU,threatened,Armeria villosa carratracensis
Armeria,villosa longiaristata,LC,not_threatened,Armeria villosa longiaristata
Armeria,villosa provillosa,LC,not_threatened,Armeria villosa provillosa
Armeria,villosa villosa,EN,threatened,Armeria villosa villosa
Arnica,montana,LC,not_threatened,Arnica montana
Arnoseris,minima,LC,not_threatened,Arnoseris minima
Arrhenatherum,album,LC,not_threatened,Arrhenatherum album
Arrhenatherum,elatius baeticum,LC,not_threatened,Arrhenatherum elatius baeticum
Arrhenatherum,elatius bulbosum,LC,not_threatened,Arrhenatherum elatius bulbosum
Arrhenatherum,elatius elatius,LC,not_threatened,Arrhenatherum elatius elatius
Arrhenatherum,elatius sardoum,LC,not_threatened,Arrhenatherum elatius sardoum
Artemisia,abrotanum,LC,not_threatened,Artemisia abrotanum
Artemisia,absinthium,LC,not_threatened,Artemisia absinthium
Artemisia,alba alba,NE,not_threatened,Artemisia alba alba
Artemisia,alba nevadensis,EN,threatened,Artemisia alba nevadensis
Artemisia,annua,NT,not_threatened,Artemisia annua
Artemisia,arborescens,NT,not_threatened,Artemisia arborescens
Artemisia,armeniaca,EN,threatened,Artemisia armeniaca
Artemisia,barrelieri,LC,not_threatened,Artemisia barrelieri
Artemisia,caerulescens caerulescens,VU,threatened,Artemisia caerulescens caerulescens
Artemisia,caerulescens gallica,LC,not_threatened,Artemisia caerulescens gallica
Artemisia,caerulescens gargantae,NT,not_threatened,Artemisia caerulescens gargantae
Artemisia,campestris campestris,LC,not_threatened,Artemisia campestris campestris
Artemisia,campestris glutinosa,LC,not_threatened,Artemisia campestris glutinosa
Artemisia,campestris maritima,LC,not_threatened,Artemisia campestris maritima
Artemisia,chamaemelifolia cantabrica,VU,threatened,Artemisia chamaemelifolia cantabrica
Artemisia,chamaemelifolia chamaemelifolia,EN,threatened,Artemisia chamaemelifolia chamaemelifolia
Artemisia,granatensis,CR,threatened,Artemisia granatensis
Artemisia,herba-alba,LC,not_threatened,Artemisia herba-alba
Artemisia,lucentica,LC,not_threatened,Artemisia lucentica
Artemisia,pedemontana,LC,not_threatened,Artemisia pedemontana
Artemisia,ramosa,VU,threatened,Artemisia ramosa
Artemisia,reptans,VU,threatened,Artemisia reptans
Artemisia,thuscula,LC,not_threatened,Artemisia thuscula
Artemisia,tournefortiana,LC,not_threatened,Artemisia tournefortiana
Artemisia,umbelliformis eriantha,VU,threatened,Artemisia umbelliformis eriantha
Artemisia,umbelliformis umbelliformis,VU,threatened,Artemisia umbelliformis umbelliformis
Artemisia,vulgaris,LC,not_threatened,Artemisia vulgaris
Arthrocnemum,macrostachyum,LC,not_threatened,Arthrocnemum macrostachyum
Arum,cylindraceum,LC,not_threatened,Arum cylindraceum
Arum,italicum,LC,not_threatened,Arum italicum
Arum,maculatum,LC,not_threatened,Arum maculatum
Aruncus,dioicus,NT,not_threatened,Aruncus dioicus
Asarina,procumbens,NT,not_threatened,Asarina procumbens
Asparagus,acutifolius,LC,not_threatened,Asparagus acutifolius
Asparagus,albus,LC,not_threatened,Asparagus albus
Asparagus,aphyllus aphyllus,LC,not_threatened,Asparagus aphyllus aphyllus
Asparagus,maritimus,CR,threatened,Asparagus maritimus
Asparagus,officinalis officinalis,LC,not_threatened,Asparagus officinalis officinalis
Asparagus,officinalis prostratus,VU,threatened,Asparagus officinalis prostratus
Asparagus,stipularis,LC,not_threatened,Asparagus stipularis
Asperugo,procumbens,LC,not_threatened,Asperugo procumbens
Asperula,aristata scabra,LC,not_threatened,Asperula aristata scabra
Asperula,arvensis,LC,not_threatened,Asperula arvensis
Asperula,cynanchica cynanchica,NT,not_threatened,Asperula cynanchica cynanchica
Asperula,cynanchica occidentalis,LC,not_threatened,Asperula cynanchica occidentalis
Asperula,cynanchica pyrenaica,NT,not_threatened,Asperula cynanchica pyrenaica
Asperula,hirsuta,LC,not_threatened,Asperula hirsuta
Asperula,hirta,LC,not_threatened,Asperula hirta
Asperula,laevigata,LC,not_threatened,Asperula laevigata
Asperula,paui dianensis,VU,threatened,Asperula paui dianensis
Asperula,paui paui,VU,threatened,Asperula paui paui
Asphodelus,aestivus,LC,not_threatened,Asphodelus aestivus
Asphodelus,albus albus,LC,not_threatened,Asphodelus albus albus
Asphodelus,albus carpetanus,LC,not_threatened,Asphodelus albus carpetanus
Asphodelus,albus delphinensis,LC,not_threatened,Asphodelus albus delphinensis
Asphodelus,albus occidentalis,LC,not_threatened,Asphodelus albus occidentalis
Asphodelus,ayardii,LC,not_threatened,Asphodelus ayardii
Asphodelus,bento-rainhae salmanticus,DD,not_threatened,Asphodelus bento-rainhae salmanticus
Asphodelus,cerasiferus,LC,not_threatened,Asphodelus cerasiferus
Asphodelus,fistulosus,LC,not_threatened,Asphodelus fistulosus
Asphodelus,lusitanicus,NT,not_threatened,Asphodelus lusitanicus
Asphodelus,macrocarpus macrocarpus,NT,not_threatened,Asphodelus macrocarpus macrocarpus
Asphodelus,macrocarpus rubescens,LC,not_threatened,Asphodelus macrocarpus rubescens
Asphodelus,ramosus distalis,LC,not_threatened,Asphodelus ramosus distalis
Asphodelus,ramosus ramosus,LC,not_threatened,Asphodelus ramosus ramosus
Asphodelus,roseus,VU,threatened,Asphodelus roseus
Asphodelus,serotinus,LC,not_threatened,Asphodelus serotinus
Asphodelus,tenuifolius,LC,not_threatened,Asphodelus tenuifolius
Asplenium,adiantum-nigrum,LC,not_threatened,Asplenium adiantum-nigrum
Asplenium,balearicum,VU,threatened,Asplenium balearicum
Asplenium,celtibericum celtibericum,LC,not_threatened,Asplenium celtibericum celtibericum
Asplenium,fontanum fontanum,LC,not_threatened,Asplenium fontanum fontanum
Asplenium,foreziense,LC,not_threatened,Asplenium foreziense
Asplenium,majoricum,VU,threatened,Asplenium majoricum
Asplenium,marinum,LC,not_threatened,Asplenium marinum
Asplenium,obovatum lanceolatum,DD,not_threatened,Asplenium obovatum lanceolatum
Asplenium,obovatum obovatum,DD,not_threatened,Asplenium obovatum obovatum
Asplenium,obovatum protobillotii,DD,not_threatened,Asplenium obovatum protobillotii
Asplenium,onopteris,LC,not_threatened,Asplenium onopteris
Asplenium,petrarchae bivalens,LC,not_threatened,Asplenium petrarchae bivalens
Asplenium,petrarchae petrarchae,LC,not_threatened,Asplenium petrarchae petrarchae
Asplenium,ruta-muraria ruta-muraria,LC,not_threatened,Asplenium ruta-muraria ruta-muraria
Asplenium,seelosii catalaunicum,NE,not_threatened,Asplenium seelosii catalaunicum
Asplenium,seelosii glabrum,LC,not_threatened,Asplenium seelosii glabrum
Asplenium,septentrionale septentrionale,LC,not_threatened,Asplenium septentrionale septentrionale
Asplenium,trichomanes inexpectans,LC,not_threatened,Asplenium trichomanes inexpectans
Asplenium,trichomanes pachyrachis,LC,not_threatened,Asplenium trichomanes pachyrachis
Asplenium,trichomanes quadrivalens,LC,not_threatened,Asplenium trichomanes quadrivalens
Asplenium,trichomanes trichomanes,LC,not_threatened,Asplenium trichomanes trichomanes
Asplenium,viride,LC,not_threatened,Asplenium viride
Aster,alpinus,LC,not_threatened,Aster alpinus
Aster,aragonensis,LC,not_threatened,Aster aragonensis
Aster,linosyris,LC,not_threatened,Aster linosyris
Aster,pyrenaeus,VU,threatened,Aster pyrenaeus
Aster,sedifolius,LC,not_threatened,Aster sedifolius
Aster,tripolium,LC,not_threatened,Aster tripolium
Aster,willkommii discoideus,LC,not_threatened,Aster willkommii discoideus
Aster,willkommii willkommii,LC,not_threatened,Aster willkommii willkommii
Asteriscus,aquaticus,LC,not_threatened,Asteriscus aquaticus
Asteriscus,pygmaeus,NT,not_threatened,Asteriscus pygmaeus
Asterolinon,linum-stellatum,LC,not_threatened,Asterolinon linum-stellatum
Astragalus,algarbiensis,LC,not_threatened,Astragalus algarbiensis
Astragalus,algerianus,RE,threatened,Astragalus algerianus
Astragalus,alopecuroides alopecuroides,LC,not_threatened,Astragalus alopecuroides alopecuroides
Astragalus,alopecuroides grosii,NT,not_threatened,Astragalus alopecuroides grosii
Astragalus,alpinus,NT,not_threatened,Astragalus alpinus
Astragalus,australis,NT,not_threatened,Astragalus australis
Astragalus,austriacus,LC,not_threatened,Astragalus austriacus
Astragalus,baionensis,RE,threatened,Astragalus baionensis
Astragalus,boeticus,LC,not_threatened,Astragalus boeticus
Astragalus,bourgaeanus,LC,not_threatened,Astragalus bourgaeanus
Astragalus,castroviejoi,VU,threatened,Astragalus castroviejoi
Astragalus,cavanillesii,CR,threatened,Astragalus cavanillesii
Astragalus,clusianus,LC,not_threatened,Astragalus clusianus
Astragalus,cymbaecarpos,LC,not_threatened,Astragalus cymbaecarpos
Astragalus,danicus,LC,not_threatened,Astragalus danicus
Astragalus,depressus,LC,not_threatened,Astragalus depressus
Astragalus,devesae,CR,threatened,Astragalus devesae
Astragalus,echinatus,LC,not_threatened,Astragalus echinatus
Astragalus,edulis,EN,threatened,Astragalus edulis
Astragalus,epiglottis,LC,not_threatened,Astragalus epiglottis
Astragalus,exscapus,LC,not_threatened,Astragalus exscapus
Astragalus,gines-lopezii,EN,threatened,Astragalus gines-lopezii
