Genus,Epithet,Status,threat_category,species
Brassica,repanda nudicaulis,NT,not_threatened,Brassica repanda nudicaulis
Brassica,tournefortii,LC,not_threatened,Brassica tournefortii
Briza,maxima,LC,not_threatened,Briza maxima
Briza,media,LC,not_threatened,Briza media
Briza,minor,LC,not_threatened,Briza minor
Bromus,diandrus,LC,not_threatened,Bromus diandrus
Bromus,erectus,LC,not_threatened,Bromus erectus
Bromus,fasciculatus,LC,not_threatened,Bromus fasciculatus
Bromus,hordeaceus,LC,not_threatened,Bromus hordeaceus
Bromus,intermedius,LC,not_threatened,Bromus intermedius
Bromus,lanceolatus,LC,not_threatened,Bromus lanceolatus
Bromus,matritensis,LC,not_threatened,Bromus matritensis
Bromus,rigidus,LC,not_threatened,Bromus rigidus
Bromus,rubens,LC,not_threatened,Bromus rubens
Bromus,scoparius,LC,not_threatened,Bromus scoparius
Bromus,squarrosus,LC,not_threatened,Bromus squarrosus
Bromus,sterilis,LC,not_threatened,Bromus sterilis
Bromus,tectorum,LC,not_threatened,Bromus tectorum
Bryonia,dioica,LC,not_threatened,Bryonia dioica
Bufonia,macropetala,LC,not_threatened,Bufonia macropetala
Bufonia,paniculata paniculata,LC,not_threatened,Bufonia paniculata paniculata
Bufonia,tenuifolia,LC,not_threatened,Bufonia tenuifolia
Buglossoides,arvensis arvensis,LC,not_threatened,Buglossoides arvensis arvensis
Buglossoides,arvensis gasparrinii,LC,not_threatened,Buglossoides arvensis gasparrinii
Buglossoides,arvensis permixta,LC,not_threatened,Buglossoides arvensis permixta
Bunium,balearicum,DD,not_threatened,Bunium balearicum
Bunium,macuca macuca,LC,not_threatened,Bunium macuca macuca
Bunium,macuca nivale,LC,not_threatened,Bunium macuca nivale
Bunium,pachypodum,LC,not_threatened,Bunium pachypodum
Bupleurum,acutifolium,VU,threatened,Bupleurum acutifolium
Bupleurum,baldense,LC,not_threatened,Bupleurum baldense
Bupleurum,bourgaei,EN,threatened,Bupleurum bourgaei
Bupleurum,foliosum,NT,not_threatened,Bupleurum foliosum
Bupleurum,fruticescens,LC,not_threatened,Bupleurum fruticescens
Bupleurum,fruticosum,LC,not_threatened,Bupleurum fruticosum
Bupleurum,gerardi,LC,not_threatened,Bupleurum gerardi
Bupleurum,gibraltaricum,LC,not_threatened,Bupleurum gibraltaricum
Bupleurum,lancifolium,LC,not_threatened,Bupleurum lancifolium
Bupleurum,praealtum,LC,not_threatened,Bupleurum praealtum
Bupleurum,rigidum paniculatum,LC,not_threatened,Bupleurum rigidum paniculatum
Bupleurum,rigidum rigidum,LC,not_threatened,Bupleurum rigidum rigidum
Bupleurum,rotundifolium,LC,not_threatened,Bupleurum rotundifolium
Bupleurum,semicompositum,LC,not_threatened,Bupleurum semicompositum
Bupleurum,spinosum,LC,not_threatened,Bupleurum spinosum
Bupleurum,tenuissimum,LC,not_threatened,Bupleurum tenuissimum
Buxus,balearica,VU,threatened,Buxus balearica
Buxus,sempervirens,NT,not_threatened,Buxus sempervirens
Cachrys,libanotis,LC,not_threatened,Cachrys libanotis
Cachrys,sicula,LC,not_threatened,Cachrys sicula
Cakile,maritima maritima,LC,not_threatened,Cakile maritima maritima
Calamintha,nepeta nepeta,LC,not_threatened,Calamintha nepeta nepeta
Calendula,arvensis,NT,not_threatened,Calendula arvensis
Calendula,suffruticosa suffruticosa,LC,not_threatened,Calendula suffruticosa suffruticosa
Calendula,tripterocarpa,LC,not_threatened,Calendula tripterocarpa
Calepina,irregularis,LC,not_threatened,Calepina irregularis
Calicotome,intermedia,LC,not_threatened,Calicotome intermedia
Calicotome,spinosa,LC,not_threatened,Calicotome spinosa
Calicotome,villosa,LC,not_threatened,Calicotome villosa
Callipeltis,cucullaris,LC,not_threatened,Callipeltis cucullaris
Callitriche,brutia,DD,not_threatened,Callitriche brutia
Callitriche,cribosa,DD,not_threatened,Callitriche cribosa
Callitriche,lusitanica,DD,not_threatened,Callitriche lusitanica
Callitriche,obtusangula,DD,not_threatened,Callitriche obtusangula
Callitriche,stagnalis,LC,not_threatened,Callitriche stagnalis
Calluna,vulgaris,LC,not_threatened,Calluna vulgaris
Calystegia,sepium sepium,LC,not_threatened,Calystegia sepium sepium
Calystegia,soldanella,DD,not_threatened,Calystegia soldanella
Camelina,microcarpa,LC,not_threatened,Camelina microcarpa
Campanula,cabezudoi,VU,threatened,Campanula cabezudoi
Campanula,dichotoma,LC,not_threatened,Campanula dichotoma
Campanula,dieckii,LC,not_threatened,Campanula dieckii
Campanula,erinus,LC,not_threatened,Campanula erinus
Campanula,fastigiata,NT,not_threatened,Campanula fastigiata
Campanula,herminii,NT,not_threatened,Campanula herminii
Campanula,lusitanica,LC,not_threatened,Campanula lusitanica
Campanula,mollis,LC,not_threatened,Campanula mollis
Campanula,rapunculus,LC,not_threatened,Campanula rapunculus
Campanula,rotundifolia hispanica,LC,not_threatened,Campanula rotundifolia hispanica
Campanula,rotundifolia willkommii,NT,not_threatened,Campanula rotundifolia willkommii
Campanula,semisecta,LC,not_threatened,Campanula semisecta
Campanula,specularioides,EN,threatened,Campanula specularioides
Camphorosma,monspeliaca monspeliaca,DD,not_threatened,Camphorosma monspeliaca monspeliaca
Capparis,spinosa spinosa,LC,not_threatened,Capparis spinosa spinosa
Capsella,bursapastoris,LC,not_threatened,Capsella bursapastoris
Cardamine,flexuosa,LC,not_threatened,Cardamine flexuosa
Cardamine,hirsuta,LC,not_threatened,Cardamine hirsuta
Cardamine,resedifolia,LC,not_threatened,Cardamine resedifolia
Cardaria,draba draba,LC,not_threatened,Cardaria draba draba
Carduus,bourgeanus bourgeanus,LC,not_threatened,Carduus bourgeanus bourgeanus
Carduus,carlinoides hispanicus,NT,not_threatened,Carduus carlinoides hispanicus
Carduus,meonanthus valentinus,NT,not_threatened,Carduus meonanthus valentinus
Carduus,myriacanthus,EN,threatened,Carduus myriacanthus
Carduus,platypus granatensis,LC,not_threatened,Carduus platypus granatensis
Carduus,pycnocephalus,LC,not_threatened,Carduus pycnocephalus
Carduus,rivasgodayanus,EN,threatened,Carduus rivasgodayanus
Carduus,tenuiflorus,LC,not_threatened,Carduus tenuiflorus
Carex,binervis,DD,not_threatened,Carex binervis
Carex,camposii,NT,not_threatened,Carex camposii
Carex,capillaris,DD,not_threatened,Carex capillaris
Carex,caryophyllea,LC,not_threatened,Carex caryophyllea
Carex,cuprina,LC,not_threatened,Carex cuprina
Carex,distachya,LC,not_threatened,Carex distachya
Carex,distans,LC,not_threatened,Carex distans
Carex,divisa,LC,not_threatened,Carex divisa
Carex,divulsa divulsa,LC,not_threatened,Carex divulsa divulsa
Carex,divulsa leersii,LC,not_threatened,Carex divulsa leersii
Carex,echinata,DD,not_threatened,Carex echinata
Carex,elata elata,DD,not_threatened,Carex elata elata
Carex,elata tartessiana,LC,not_threatened,Carex elata tartessiana
Carex,extensa,DD,not_threatened,Carex extensa
Carex,flacca,LC,not_threatened,Carex flacca
Carex,furva,NT,not_threatened,Carex furva
Carex,halleriana,LC,not_threatened,Carex halleriana
Carex,hirta,DD,not_threatened,Carex hirta
Carex,hispida,LC,not_threatened,Carex hispida
Carex,hordeistichos,LC,not_threatened,Carex hordeistichos
Carex,humilis,LC,not_threatened,Carex humilis
Carex,lepidocarpa,NT,not_threatened,Carex lepidocarpa
Carex,leporina,LC,not_threatened,Carex leporina
Carex,mairei,LC,not_threatened,Carex mairei
Carex,muricata pairae,LC,not_threatened,Carex muricata pairae
Carex,nigra,LC,not_threatened,Carex nigra
Carex,panicea,CR,threatened,Carex panicea
Carex,paniculata paniculata,LC,not_threatened,Carex paniculata paniculata
Carex,pendula,LC,not_threatened,Carex pendula
Carex,riparia,DD,not_threatened,Carex riparia
Carex,sylvatica sylvatica,DD,not_threatened,Carex sylvatica sylvatica
Carlina,baetica,VU,threatened,Carlina baetica
Carlina,gummifera,LC,not_threatened,Carlina gummifera
Carlina,hispanica hispanica,LC,not_threatened,Carlina hispanica hispanica
Carlina,lanata,NT,not_threatened,Carlina lanata
Carlina,racemosa,LC,not_threatened,Carlina racemosa
Carlina,vulgaris vulgaris,NT,not_threatened,Carlina vulgaris vulgaris
Carrichtera,annua,LC,not_threatened,Carrichtera annua
Carthamus,arborescens,LC,not_threatened,Carthamus arborescens
Carthamus,caeruleus,LC,not_threatened,Carthamus caeruleus
Carthamus,carduncellus,LC,not_threatened,Carthamus carduncellus
Carthamus,creticus,LC,not_threatened,Carthamus creticus
Carthamus,hispanicus araneosus,LC,not_threatened,Carthamus hispanicus araneosus
Carthamus,hispanicus hispanicus,LC,not_threatened,Carthamus hispanicus hispanicus
Carthamus,hispanicus macrocephalus,LC,not_threatened,Carthamus hispanicus macrocephalus
Carthamus,lanatus,LC,not_threatened,Carthamus lanatus
Carum,carvi,LC,not_threatened,Carum carvi
Carum,foetidum,CR,threatened,Carum foetidum
Carum,verticillatum,LC,not_threatened,Carum verticillatum
Castellia,tuberculosa,DD,not_threatened,Castellia tuberculosa
Castrilanthemum,debeauxii,CR,threatened,Castrilanthemum debeauxii
Catananche,caerulea,LC,not_threatened,Catananche caerulea
Catananche,lutea,NT,not_threatened,Catananche lutea
Caucalis,platycarpos,LC,not_threatened,Caucalis platycarpos
Celtica,gigantea gigantea,LC,not_threatened,Celtica gigantea gigantea
Celtis,australis,NT,not_threatened,Celtis australis
Celtis,australis,NT,not_threatened,Celtis australis
Centaurea,antennata meridionalis,VU,threatened,Centaurea antennata meridionalis
Centaurea,aspera aspera,LC,not_threatened,Centaurea aspera aspera
Centaurea,aspera stenophylla,LC,not_threatened,Centaurea aspera stenophylla
Centaurea,barrasii,VU,threatened,Centaurea barrasii
Centaurea,benedicta,LC,not_threatened,Centaurea benedicta
Centaurea,boissieri boissieri,LC,not_threatened,Centaurea boissieri boissieri
Centaurea,boissieri funkii,VU,threatened,Centaurea boissieri funkii
Centaurea,boissieri willkommii,LC,not_threatened,Centaurea boissieri willkommii
Centaurea,bombycina bombycina,VU,threatened,Centaurea bombycina bombycina
Centaurea,bombycina xeranthemoides,VU,threatened,Centaurea bombycina xeranthemoides
Centaurea,calcitrapa,LC,not_threatened,Centaurea calcitrapa
Centaurea,carratracensis,EN,threatened,Centaurea carratracensis
Centaurea,castellanoides,LC,not_threatened,Centaurea castellanoides
Centaurea,citricolor,NT,not_threatened,Centaurea citricolor
Centaurea,clementei,VU,threatened,Centaurea clementei
Centaurea,cordubensis cordubensis,LC,not_threatened,Centaurea cordubensis cordubensis
Centaurea,diluta,LC,not_threatened,Centaurea diluta
Centaurea,dracunculifolia,CR,threatened,Centaurea dracunculifolia
Centaurea,eriophora,LC,not_threatened,Centaurea eriophora
Centaurea,gabrielis.blancae,LC,not_threatened,Centaurea gabrielis.blancae
Centaurea,gadorensis,VU,threatened,Centaurea gadorensis
Centaurea,genesii.lopezii,CR,threatened,Centaurea genesii.lopezii
Centaurea,granatensis,LC,not_threatened,Centaurea granatensis
Centaurea,haenseleri,EN,threatened,Centaurea haenseleri
Centaurea,involucrata,LC,not_threatened,Centaurea involucrata
Centaurea,jaennensis,LC,not_threatened,Centaurea jaennensis
Centaurea,kunkelii,CR,threatened,Centaurea kunkelii
Centaurea,lainzii,CR,threatened,Centaurea lainzii
Centaurea,malacitana,LC,not_threatened,Centaurea malacitana
Centaurea,mariana,VU,threatened,Centaurea mariana
Centaurea,maroccana,LC,not_threatened,Centaurea maroccana
Centaurea,melitensis,LC,not_threatened,Centaurea melitensis
Centaurea,monticola,VU,threatened,Centaurea monticola
Centaurea,nevadensis,VU,threatened,Centaurea nevadensis
Centaurea,ornata,LC,not_threatened,Centaurea ornata
Centaurea,polyacantha,VU,threatened,Centaurea polyacantha
Centaurea,prolongi,VU,threatened,Centaurea prolongi
Centaurea,pullata,LC,not_threatened,Centaurea pullata
Centaurea,pulvinata,VU,threatened,Centaurea pulvinata
Centaurea,sagredoi,VU,threatened,Centaurea sagredoi
Centaurea,saxicola,NT,not_threatened,Centaurea saxicola
Centaurea,saxifraga,CR,threatened,Centaurea saxifraga
Centaurea,sicula,VU,threatened,Centaurea sicula
Centaurea,solstitialis solstitialis,LC,not_threatened,Centaurea solstitialis solstitialis
Centaurea,sphaerocephala,LC,not_threatened,Centaurea sphaerocephala
Centaurea,sulphurea,LC,not_threatened,Centaurea sulphurea
Centaurea,toletana toletana,EN,threatened,Centaurea toletana toletana
Centaurium,barrelieri,NT,not_threatened,Centaurium barrelieri
Centaurium,majus majus,LC,not_threatened,Centaurium majus majus
Centaurium,maritimum,LC,not_threatened,Centaurium maritimum
Centaurium,pulchellum,LC,not_threatened,Centaurium pulchellum
Centaurium,quadrifolium,EN,threatened,Centaurium quadrifolium
Centaurium,suffruticosum,NT,not_threatened,Centaurium suffruticosum
Centaurium,tenuiflorum,LC,not_threatened,Centaurium tenuiflorum
Centranthus,calcitrapae,LC,not_threatened,Centranthus calcitrapae
Centranthus,lecoqii,VU,threatened,Centranthus lecoqii
Centranthus,macrosiphon,LC,not_threatened,Centranthus macrosiphon
Centranthus,nevadensis,VU,threatened,Centranthus nevadensis
Centranthus,ruber,LC,not_threatened,Centranthus ruber
Cephalanthera,damasonium,NT,not_threatened,Cephalanthera damasonium
Cephalanthera,longifolia,LC,not_threatened,Cephalanthera longifolia
Cephalanthera,rubra,LC,not_threatened,Cephalanthera rubra
Cephalaria,baetica,NT,not_threatened,Cephalaria baetica
Cephalaria,leucantha,LC,not_threatened,Cephalaria leucantha
Cephalaria,linearifolia,LC,not_threatened,Cephalaria linearifolia
Cerastium,alpinum,NT,not_threatened,Cerastium alpinum
Cerastium,brachypetalum,LC,not_threatened,Cerastium brachypetalum
Cerastium,cerastioides,LC,not_threatened,Cerastium cerastioides
Cerastium,dichotomum,LC,not_threatened,Cerastium dichotomum
Cerastium,fontanum vulgare,LC,not_threatened,Cerastium fontanum vulgare
Cerastium,gibraltaricum,LC,not_threatened,Cerastium gibraltaricum
Cerastium,glomeratum,LC,not_threatened,Cerastium glomeratum
Cerastium,gracile,LC,not_threatened,Cerastium gracile
Cerastium,perfoliatum,NT,not_threatened,Cerastium perfoliatum
Cerastium,pumilum,LC,not_threatened,Cerastium pumilum
Cerastium,ramosissimum,NT,not_threatened,Cerastium ramosissimum
Cerastium,semidecandrum,LC,not_threatened,Cerastium semidecandrum
Ceratocapnos,heterocarpa,VU,threatened,Ceratocapnos heterocarpa
Ceratocephala,falcata,LC,not_threatened,Ceratocephala falcata
Ceratonia,siliqua,LC,not_threatened,Ceratonia siliqua
Ceratonia,siliqua,LC,not_threatened,Ceratonia siliqua
Ceratophyllum,demersum,DD,not_threatened,Ceratophyllum demersum
Cerinthe,gymnandra,LC,not_threatened,Cerinthe gymnandra
Cerinthe,major,LC,not_threatened,Cerinthe major
Ceterach,officinarum officinarum,LC,not_threatened,Ceterach officinarum officinarum
Chaenorhinum,crassifolium crassifolium,LC,not_threatened,Chaenorhinum crassifolium crassifolium
Chaenorhinum,glareosum,LC,not_threatened,Chaenorhinum glareosum
Chaenorhinum,grandiflorum carthaginense,LC,not_threatened,Chaenorhinum grandiflorum carthaginense
Chaenorhinum,grandiflorum grandiflorum,LC,not_threatened,Chaenorhinum grandiflorum grandiflorum
Chaenorhinum,macropodum degenii,LC,not_threatened,Chaenorhinum macropodum degenii
Chaenorhinum,macropodum macropodum,LC,not_threatened,Chaenorhinum macropodum macropodum
Chaenorhinum,minus minus,LC,not_threatened,Chaenorhinum minus minus
Chaenorhinum,raveyi,LC,not_threatened,Chaenorhinum raveyi
Chaenorhinum,robustum,LC,not_threatened,Chaenorhinum robustum
Chaenorhinum,rubrifolium rubrifolium,LC,not_threatened,Chaenorhinum rubrifolium rubrifolium
Chaenorhinum,villosum granatense,LC,not_threatened,Chaenorhinum villosum granatense
Chaenorhinum,villosum villosum,LC,not_threatened,Chaenorhinum villosum villosum
Chaerophyllum,aureum,NT,not_threatened,Chaerophyllum aureum
Chaerophyllum,hirsutum,LC,not_threatened,Chaerophyllum hirsutum
Chaetonychia,cymosa,DD,not_threatened,Chaetonychia cymosa
Chaetopogon,fasciculatus prostratus,LC,not_threatened,Chaetopogon fasciculatus prostratus
Chamaemelum,fuscatum,LC,not_threatened,Chamaemelum fuscatum
Chamaemelum,nobile,LC,not_threatened,Chamaemelum nobile
Chamaerops,humilis,LC,not_threatened,Chamaerops humilis
Chamaespartium,undulatum,VU,threatened,Chamaespartium undulatum
Chamaesyce,canescens canescens,LC,not_threatened,Chamaesyce canescens canescens
Chamaesyce,peplis,LC,not_threatened,Chamaesyce peplis
Cheilanthes,acrostica,LC,not_threatened,Cheilanthes acrostica
Cheilanthes,guanchica,LC,not_threatened,Cheilanthes guanchica
Cheilanthes,hispanica,LC,not_threatened,Cheilanthes hispanica
Cheilanthes,maderensis,LC,not_threatened,Cheilanthes maderensis
Cheilanthes,tinaei,LC,not_threatened,Cheilanthes tinaei
Cheirolophus,intybaceus,VU,threatened,Cheirolophus intybaceus
Cheirolophus,sempervirens,VU,threatened,Cheirolophus sempervirens
Chelidonium,majus,LC,not_threatened,Chelidonium majus
Chenopodium,album,LC,not_threatened,Chenopodium album
Chenopodium,botrys,LC,not_threatened,Chenopodium botrys
Chenopodium,exsuccum,LC,not_threatened,Chenopodium exsuccum
Chenopodium,foliosum,LC,not_threatened,Chenopodium foliosum
Chenopodium,glaucum,LC,not_threatened,Chenopodium glaucum
Chenopodium,murale,LC,not_threatened,Chenopodium murale
Chenopodium,opulifolium,LC,not_threatened,Chenopodium opulifolium
Chenopodium,urbicum,LC,not_threatened,Chenopodium urbicum
Chenopodium,vulvaria,LC,not_threatened,Chenopodium vulvaria
Chiliadenus,glutinosus,LC,not_threatened,Chiliadenus glutinosus
Chondrilla,juncea,LC,not_threatened,Chondrilla juncea
Chrozophora,obliqua,LC,not_threatened,Chrozophora obliqua
Chrozophora,tinctoria,LC,not_threatened,Chrozophora tinctoria
Cicendia,filiformis,NT,not_threatened,Cicendia filiformis
Cichorium,endivia pumilum,LC,not_threatened,Cichorium endivia pumilum
Cichorium,intybus,LC,not_threatened,Cichorium intybus
Circaea,lutetiana lutetiana,LC,not_threatened,Circaea lutetiana lutetiana
Cirsium,acaule gregarium,LC,not_threatened,Cirsium acaule gregarium
Cirsium,arvense,LC,not_threatened,Cirsium arvense
Cirsium,echinatum,LC,not_threatened,Cirsium echinatum
Cirsium,gaditanum,NT,not_threatened,Cirsium gaditanum
Cirsium,monspessulanum ferox,LC,not_threatened,Cirsium monspessulanum ferox
Cirsium,odontolepis,LC,not_threatened,Cirsium odontolepis
Cirsium,pyrenaicum,LC,not_threatened,Cirsium pyrenaicum
Cirsium,rosulatum,VU,threatened,Cirsium rosulatum
Cirsium,scabrum,NT,not_threatened,Cirsium scabrum
Cirsium,vulgare,LC,not_threatened,Cirsium vulgare
Cistus,albidus,LC,not_threatened,Cistus albidus
Cistus,clusii clusii,LC,not_threatened,Cistus clusii clusii
Cistus,clusii multiflorus,LC,not_threatened,Cistus clusii multiflorus
Cistus,crispus,LC,not_threatened,Cistus crispus
Cistus,ladanifer africanus,LC,not_threatened,Cistus ladanifer africanus
Cistus,ladanifer ladanifer,LC,not_threatened,Cistus ladanifer ladanifer
Cistus,laurifolius,LC,not_threatened,Cistus laurifolius
